,date,SUNPHARMA,INFY,HEROMOTOCO,LUPIN,WIPRO,DRREDDY,BPCL,HCLTECH,MARICO,HINDPETRO,DABUR,TMCV,TCS,HINDUNILVR,BHEL,PNB,TATASTEEL,BRITANNIA,RELIANCE,TVSMOTOR,ONGC,ICICIBANK,SBIN,AXISBANK,KOTAKBANK,POWERGRID,BANKBARODA,NESTLEIND,TECHM,CIPLA,JSWSTEEL,ABB,M&M,GRASIM,GAIL,SIEMENS,HINDALCO,MARUTI,ACC,SAIL,HDFCBANK,SHREECEM,NTPC,ITC,COLPAL,BAJAJ-AUTO,LT,CANBK,ULTRACEMCO,AMBUJACEM,GODREJCP
247,2025-03-27 00:00:00+05:30,1731.2,1603.55,3763.15,2019.2,265.2,1162.35,262.8,1626.8,649.1,350.4,512.65,,3651.65,2236.75,214.45,93.65,151.75,4838.15,1278.4,2454.0,230.95,1336.75,772.4,1098.5,426.25,294.9,223.05,1120.1,1397.6,1483.0,1060.1,5544.35,2733.3,2617.15,176.1,4051.2,693.45,11721.65,1963.85,113.85,912.6,30131.2,360.8,401.0,2389.5,7778.5,3503.3,86.55,11588.5,543.05,1145.5
248,2025-03-28 00:00:00+05:30,1735.45,1570.4,3722.1,2026.5,255.5,1144.05,265.15,1590.95,651.45,350.95,506.55,,3604.45,2259.35,216.05,93.4,150.75,4936.9,1275.0,2420.45,234.95,1348.4,771.6,1101.9,434.25,290.45,220.8,1125.5,1392.55,1441.7,1062.95,5542.55,2666.35,2613.5,177.2,4019.45,682.35,11521.45,1943.1,114.85,914.25,30501.95,357.65,401.4,2391.1,7679.75,3491.0,85.95,11504.5,537.95,1158.7
249,2025-04-01 00:00:00+05:30,1696.95,1527.5,3763.2,1956.4,256.05,1152.4,271.25,1529.45,646.4,352.35,497.6,,3550.35,2233.65,211.8,93.5,149.6,4899.7,1252.45,2441.15,236.65,1317.6,771.5,1085.35,429.05,289.25,221.05,1116.05,1369.2,1444.55,1055.9,5387.65,2637.0,2617.65,180.65,3984.25,663.55,11475.55,1951.35,116.9,883.65,30176.2,352.15,398.3,2350.35,7796.1,3435.85,86.9,11376.35,529.4,1142.5
250,2025-04-02 00:00:00+05:30,1714.25,1549.85,3782.2,2009.4,257.0,1149.75,273.15,1527.45,656.55,352.8,495.5,,3545.0,2238.35,212.5,94.6,151.15,5036.5,1251.1,2494.9,238.85,1331.45,775.85,1084.85,430.9,286.7,223.8,1105.3,1398.1,1452.7,1056.55,5313.15,2637.7,2617.75,178.0,4023.7,661.25,11715.05,1964.5,118.7,898.7,30266.8,351.9,400.55,2366.75,7871.9,3421.65,87.95,11255.4,534.45,1162.45
251,2025-04-03 00:00:00+05:30,1770.1,1497.0,3748.8,2094.5,249.95,1151.25,273.0,1470.8,660.7,353.15,465.6,,3403.9,2245.2,218.7,96.2,150.15,5075.6,1248.6,2476.5,232.1,1329.0,779.2,1089.75,426.4,299.15,228.8,1123.6,1345.1,1495.15,1042.9,5331.05,2612.55,2652.7,178.15,3998.0,652.75,11682.8,1993.75,118.45,896.85,30898.25,358.85,400.9,2411.15,7718.05,3418.7,91.1,11607.8,540.65,1161.9
252,2025-04-04 00:00:00+05:30,1709.4,1452.3,3659.9,1971.1,240.05,1109.75,266.05,1421.8,677.25,348.9,461.75,,3299.45,2244.45,214.4,93.85,137.25,5024.85,1204.7,2464.45,215.55,1334.95,767.8,1089.5,426.6,293.8,226.45,1130.7,1297.85,1415.55,1007.2,5096.1,2597.6,2616.7,171.4,3763.15,599.95,11481.55,1967.3,112.55,908.5,30711.85,350.45,401.15,2422.55,7498.2,3259.2,87.3,11496.95,528.2,1157.15
253,2025-04-07 00:00:00+05:30,1668.35,1397.8,3529.65,1922.9,236.75,1088.65,261.3,1375.3,662.95,344.35,451.45,,3276.6,2250.15,207.95,92.25,126.65,5056.05,1166.2,2363.85,209.7,1287.65,746.75,1048.95,407.85,289.35,221.6,1123.85,1265.85,1384.4,929.5,4969.1,2490.9,2508.85,163.65,2814.65,562.4,11327.25,1928.55,104.6,879.1,29756.6,350.0,397.7,2389.1,7128.45,3070.85,84.1,11192.65,525.0,1159.45
254,2025-04-08 00:00:00+05:30,1688.75,1429.3,3574.1,1982.65,241.05,1108.55,272.1,1403.2,677.9,359.7,459.35,,3293.55,2289.35,210.95,94.2,127.25,5179.05,1182.4,2438.45,216.15,1299.3,768.4,1077.5,410.9,288.8,227.95,1137.6,1291.4,1433.45,954.75,5066.75,2525.15,2590.85,167.45,2764.4,568.35,11456.3,1973.2,104.8,884.55,30393.75,352.95,404.1,2439.05,7312.75,3161.2,86.25,11276.75,537.0,1198.55
255,2025-04-09 00:00:00+05:30,1652.1,1404.2,3608.85,1921.3,230.7,1095.15,274.15,1380.45,693.15,369.7,465.6,,3246.1,2349.45,211.8,93.0,124.3,5336.45,1185.6,2475.05,211.9,1300.5,742.05,1061.65,410.6,293.3,222.6,1172.25,1249.4,1416.3,946.25,5034.55,2525.5,2559.75,163.7,2716.05,564.35,11461.95,1985.9,104.95,882.75,30335.6,348.75,407.6,2507.2,7386.35,3059.1,85.4,11393.05,546.55,1241.45
256,2025-04-11 00:00:00+05:30,1687.55,1410.6,3665.85,1969.05,233.75,1109.15,279.1,1390.3,709.8,372.35,461.3,,3232.3,2366.6,212.8,93.3,130.4,5349.45,1219.3,2512.7,219.7,1311.85,754.05,1069.35,422.3,304.1,224.65,1180.4,1260.2,1463.15,990.65,5140.85,2582.95,2652.4,166.55,2728.4,600.4,11602.8,2008.75,108.25,903.3,30109.85,360.1,413.15,2490.85,7575.6,3117.05,87.3,11506.15,548.55,1224.5
257,2025-04-15 00:00:00+05:30,1705.15,1427.25,3802.95,2012.05,237.95,1155.8,280.2,1426.65,711.9,369.4,473.55,,3247.7,2361.05,221.9,93.85,133.35,5389.1,1239.9,2583.45,221.95,1349.4,763.3,1114.05,424.15,304.45,227.1,1182.8,1278.45,1481.4,1008.5,5248.35,2645.45,2719.45,173.65,2839.8,618.15,11852.15,2048.2,113.35,932.45,31146.5,362.5,411.65,2513.7,7793.7,3257.4,89.4,11718.1,558.85,1216.75
258,2025-04-16 00:00:00+05:30,1692.65,1413.0,3782.35,1935.8,241.25,1159.5,284.5,1432.2,720.7,380.05,481.3,,3272.75,2367.15,225.95,96.05,133.85,5413.8,1238.65,2617.5,230.05,1356.75,771.75,1161.55,424.6,305.85,232.85,1191.8,1285.6,1496.5,1009.4,5378.65,2634.85,2704.6,179.1,2812.2,609.85,11664.25,2058.7,115.4,938.95,30771.0,359.3,415.45,2551.75,7764.7,3228.15,91.45,11726.8,565.85,1243.35
259,2025-04-17 00:00:00+05:30,1751.05,1420.2,3773.45,1936.75,230.95,1163.7,284.0,1438.05,714.5,377.8,479.2,,3298.95,2374.65,227.5,96.7,134.05,5453.05,1274.55,2678.75,232.3,1406.65,797.1,1190.65,437.6,308.8,234.6,1207.8,1282.45,1515.45,1007.2,5567.95,2679.35,2760.7,181.3,2810.25,608.9,11691.3,2061.55,113.85,953.3,31011.4,364.1,418.5,2570.3,7819.6,3246.5,92.7,11903.0,569.6,1240.6
260,2025-04-21 00:00:00+05:30,1744.1,1450.45,3916.55,2008.9,232.45,1177.15,289.65,1480.1,695.05,385.05,475.5,,3321.6,2350.0,227.15,99.35,136.05,5391.35,1295.85,2734.7,238.05,1409.4,816.6,1221.85,448.5,319.95,241.35,1199.7,1349.25,1511.5,1033.7,5627.7,2764.8,2754.6,189.4,2826.55,622.1,11745.3,2089.0,116.0,963.8,31172.7,364.4,414.1,2543.2,8044.9,3279.2,95.6,11933.35,578.85,1213.85
261,2025-04-22 00:00:00+05:30,1747.25,1422.4,3832.3,2046.9,228.3,1174.85,291.55,1480.1,709.0,387.75,484.55,,3318.05,2399.1,228.35,100.45,134.95,5433.85,1290.95,2726.25,236.15,1416.0,822.45,1217.1,453.5,312.6,243.85,1203.35,1351.0,1528.1,1044.25,5680.3,2817.15,2749.35,187.3,2856.45,619.85,11733.55,2080.65,116.0,980.95,30913.4,360.4,424.8,2656.8,7935.55,3259.75,97.15,11959.6,578.65,1231.95
262,2025-04-23 00:00:00+05:30,1788.9,1474.85,3942.15,2088.85,237.45,1185.95,286.15,1594.3,715.6,378.85,486.0,,3412.3,2422.15,230.6,100.05,137.9,5542.3,1299.9,2803.75,240.45,1424.0,813.3,1206.5,445.35,314.9,243.05,1217.1,1413.5,1533.55,1039.0,5710.95,2917.4,2685.05,187.65,2872.0,628.8,11910.75,2051.85,116.7,961.55,30351.7,363.75,421.9,2684.15,8053.1,3299.5,96.0,11948.15,574.15,1268.4
263,2025-04-24 00:00:00+05:30,1804.5,1471.3,3954.1,2104.9,236.65,1201.45,287.55,1586.9,712.55,380.45,491.4,,3401.25,2325.25,230.4,99.8,138.3,5463.55,1301.65,2778.05,237.8,1402.25,813.2,1207.3,444.8,314.3,243.7,1217.4,1420.15,1551.3,1044.85,5682.3,2900.85,2728.65,187.4,2904.0,628.45,11900.8,2068.0,118.05,958.2,30697.55,363.05,421.25,2730.85,7997.6,3300.55,95.95,12163.15,571.7,1266.9
264,2025-04-25 00:00:00+05:30,1786.85,1480.2,3888.4,2018.35,234.75,1173.55,281.35,1579.3,710.25,370.15,484.15,,3447.35,2331.6,221.85,96.45,135.55,5419.75,1300.05,2735.7,234.9,1404.55,798.75,1165.3,440.6,306.25,239.1,1207.1,1435.3,1525.5,1027.75,5497.45,2862.2,2732.5,181.1,2833.2,621.6,11685.9,1937.65,114.6,955.2,30567.95,356.3,419.35,2667.35,7836.8,3272.15,93.15,12236.2,548.45,1265.5
265,2025-04-28 00:00:00+05:30,1841.8,1482.2,3913.8,2107.7,234.45,1199.7,295.25,1549.4,715.1,382.2,482.15,,3443.55,2319.45,230.2,99.3,138.8,5429.65,1368.5,2803.55,238.9,1428.35,817.6,1192.7,445.2,308.65,244.1,1202.1,1435.55,1554.4,1054.5,5535.65,2929.9,2752.8,183.65,2917.4,628.8,11850.75,1925.55,116.85,959.7,30414.65,361.2,420.0,2692.75,7896.65,3327.8,95.0,12108.25,545.05,1264.45
266,2025-04-29 00:00:00+05:30,1804.8,1497.4,3851.0,2067.4,235.35,1176.25,296.75,1571.4,711.55,380.95,483.7,,3471.5,2322.55,231.8,99.7,138.25,5469.2,1400.3,2702.0,234.35,1429.45,811.75,1188.2,441.05,303.25,244.55,1193.7,1468.5,1541.0,1037.0,5584.5,2909.2,2745.7,183.7,2932.85,622.65,11847.05,1892.9,115.3,954.1,30020.9,357.25,417.15,2645.25,7879.8,3324.45,96.0,11866.95,534.1,1262.35
267,2025-04-30 00:00:00+05:30,1830.2,1498.9,3830.6,2094.65,235.4,1183.0,295.4,1564.05,710.05,369.05,487.45,,3429.65,2341.25,226.55,97.35,136.55,5446.05,1408.35,2668.7,232.85,1422.55,788.15,1183.9,441.15,306.65,241.65,1192.7,1475.65,1549.65,1028.3,5509.0,2925.2,2735.85,183.15,2900.8,623.65,12260.55,1887.1,113.5,961.9,29730.7,354.5,416.55,2583.1,7830.5,3340.55,94.05,11639.25,539.4,1259.9
268,2025-05-02 00:00:00+05:30,1828.75,1506.45,3737.85,2057.8,236.65,1182.9,296.2,1575.9,697.5,374.95,480.4,,3443.8,2323.15,224.45,96.95,138.1,5306.25,1421.95,2713.3,232.15,1431.75,800.05,1182.15,437.0,304.05,240.2,1168.4,1468.7,1525.7,972.15,5449.15,2930.35,2717.55,183.8,2919.0,632.05,12409.2,1865.45,113.25,962.3,29318.15,348.8,421.3,2542.35,7639.3,3329.35,93.45,11643.15,531.75,1256.15
269,2025-05-05 00:00:00+05:30,1835.15,1507.7,3770.5,2087.3,237.2,1172.5,305.85,1569.1,723.25,399.9,481.85,,3455.15,2348.55,228.7,96.6,138.85,5358.95,1431.1,2785.9,228.3,1428.75,790.0,1173.45,417.0,308.55,240.95,1165.2,1467.95,1543.1,955.95,5493.65,3021.4,2752.25,185.5,2950.55,633.6,12464.05,1884.8,114.65,968.1,29456.25,348.55,428.15,2617.35,7722.3,3328.35,93.8,11661.25,541.1,1262.25
270,2025-05-06 00:00:00+05:30,1818.75,1511.3,3871.4,2048.9,235.05,1159.9,296.45,1579.1,720.1,386.75,480.6,,3458.95,2381.35,217.7,91.9,141.1,5391.15,1420.55,2770.25,226.0,1431.65,774.15,1161.0,414.75,307.7,216.2,1177.5,1469.7,1510.7,967.2,5333.0,3069.5,2729.0,180.7,2941.6,629.7,12577.75,1846.95,111.6,965.3,29471.7,341.75,426.7,2620.65,7746.5,3334.45,89.15,11692.55,535.05,1250.9
271,2025-05-07 00:00:00+05:30,1781.35,1508.5,3867.95,2070.95,237.9,1160.05,301.75,1562.65,735.6,386.5,482.6,,3445.2,2369.95,225.1,91.6,142.95,5348.75,1406.0,2791.8,227.65,1435.35,776.15,1161.85,419.1,311.25,217.1,1168.4,1468.8,1508.95,965.95,5399.5,3119.85,2697.85,183.6,2965.25,636.35,12629.15,1845.7,113.65,972.3,29565.65,342.2,421.8,2633.4,7652.85,3322.1,90.4,11656.5,535.05,1247.15
272,2025-05-08 00:00:00+05:30,1766.2,1511.25,3802.4,2013.8,235.2,1148.7,293.1,1579.1,719.5,377.2,469.25,,3447.45,2355.25,217.35,88.8,140.4,5393.25,1404.85,2693.0,222.3,1433.95,768.75,1171.2,422.45,307.85,209.95,1170.55,1475.0,1486.75,952.8,5273.45,3030.8,2700.25,178.4,2837.5,618.4,12390.35,1808.6,109.15,963.15,29278.85,339.75,421.5,2547.2,7537.15,3320.6,92.1,11629.25,524.65,1239.85
273,2025-05-09 00:00:00+05:30,1744.85,1507.45,3854.3,2037.85,235.8,1156.4,292.1,1569.9,722.95,376.25,462.85,,3442.2,2333.95,216.75,89.35,139.5,5425.0,1377.75,2667.15,223.9,1388.7,779.4,1153.35,420.75,299.55,212.8,1161.9,1466.2,1478.5,956.85,5443.45,2982.75,2633.6,176.2,2858.15,627.3,12252.35,1813.2,108.95,944.6,29287.3,334.6,414.8,2551.15,7493.6,3445.7,94.25,11373.6,527.9,1241.2
274,2025-05-12 00:00:00+05:30,1686.25,1626.7,3990.55,2040.95,250.9,1195.35,294.15,1669.65,738.15,379.45,475.3,,3620.3,2382.95,232.95,93.1,148.1,5608.7,1436.55,2760.15,232.65,1449.7,801.6,1204.1,429.2,309.05,219.3,1191.2,1544.45,1512.0,1005.1,5586.2,3104.5,2739.4,182.1,2896.9,651.85,12615.4,1859.1,118.4,978.8,30099.6,348.7,426.55,2610.75,7840.2,3586.6,97.3,11738.55,541.45,1289.05
275,2025-05-13 00:00:00+05:30,1700.35,1569.1,4062.9,2063.0,245.3,1206.8,292.25,1620.45,726.85,379.05,473.35,,3515.95,2360.5,238.85,94.9,146.1,5481.2,1416.2,2712.0,229.95,1431.1,801.9,1193.95,423.15,298.55,225.0,1185.0,1544.3,1519.45,989.95,5633.8,3053.9,2707.85,178.4,2917.25,634.75,12484.15,1851.65,116.05,961.55,30200.75,341.75,419.25,2598.1,7873.4,3567.75,101.15,11663.65,537.1,1265.6
276,2025-05-14 00:00:00+05:30,1708.05,1592.6,4066.9,2072.0,246.65,1219.85,297.7,1637.75,722.2,386.4,469.1,,3549.05,2351.15,239.75,95.15,151.75,5483.45,1424.25,2728.1,234.65,1424.95,800.35,1195.55,418.5,296.05,225.75,1185.5,1575.5,1495.4,989.25,5635.55,3101.65,2736.5,180.4,3006.5,650.65,12672.0,1862.75,122.7,955.4,30631.9,338.85,420.5,2606.3,7901.65,3574.3,102.15,11674.35,543.9,1281.35
277,2025-05-15 00:00:00+05:30,1739.65,1613.25,4321.85,2071.4,250.05,1234.85,301.85,1696.05,721.3,392.2,468.85,,3580.75,2355.15,245.7,95.55,153.75,5463.8,1453.8,2789.5,236.05,1450.85,807.7,1207.55,421.25,299.6,226.65,1199.0,1598.75,1502.25,1038.0,5734.45,3143.85,2825.0,179.4,3008.15,661.4,12947.3,1882.8,122.7,966.9,31385.35,341.95,423.55,2656.65,8122.45,3618.05,101.5,11889.05,547.1,1289.7
278,2025-05-16 00:00:00+05:30,1734.95,1589.75,4338.55,2068.35,247.9,1230.5,304.85,1659.75,724.55,399.45,476.4,,3562.95,2381.0,250.35,96.1,153.85,5502.6,1456.6,2839.3,235.75,1453.65,791.85,1208.3,421.6,300.3,228.95,1205.3,1587.2,1499.7,1021.85,5825.8,3134.55,2802.2,180.65,3070.75,657.45,12994.0,1926.2,122.45,966.8,31559.45,343.15,426.65,2690.25,8277.4,3605.7,104.0,11901.5,563.3,1297.5
279,2025-05-19 00:00:00+05:30,1730.15,1559.15,4381.75,2028.8,245.35,1218.75,302.15,1649.65,716.4,394.55,483.7,,3519.2,2383.95,243.7,98.0,153.9,5519.5,1441.65,2825.65,235.15,1448.85,794.9,1202.65,422.25,304.1,231.85,1203.55,1568.1,1491.7,1019.6,5836.5,3126.55,2726.45,183.7,3102.4,658.0,12987.95,1929.35,122.05,969.35,31583.4,345.15,426.15,2710.0,8627.4,3600.0,104.25,11916.85,565.9,1292.05
280,2025-05-20 00:00:00+05:30,1707.35,1560.4,4242.7,1964.8,243.4,1225.2,297.95,1638.25,704.05,388.25,475.8,,3498.05,2341.7,244.45,97.7,155.05,5428.4,1425.3,2750.4,237.65,1437.55,785.35,1195.15,417.75,298.0,228.55,1179.1,1546.85,1454.5,1012.7,5735.2,3059.95,2720.8,185.35,3130.75,662.7,12645.7,1921.05,122.45,957.2,31521.2,342.45,425.95,2630.5,8353.1,3566.0,103.35,11693.55,561.9,1261.5
281,2025-05-21 00:00:00+05:30,1731.6,1568.1,4266.9,1995.7,244.6,1224.75,300.9,1651.6,709.75,394.5,481.85,,3524.95,2363.3,247.4,99.0,157.9,5491.85,1428.9,2765.75,237.2,1444.95,787.2,1197.75,414.3,296.15,233.15,1195.95,1569.5,1482.05,1000.3,5886.95,3087.7,2707.75,184.8,3290.6,662.85,12612.85,1940.85,124.85,963.3,31477.75,346.15,424.05,2658.5,8476.85,3589.6,104.1,11659.9,567.95,1279.85
282,2025-05-22 00:00:00+05:30,1720.0,1549.2,4277.45,1968.45,239.75,1222.65,298.0,1633.95,698.25,391.0,477.1,,3479.0,2331.05,247.55,97.55,157.6,5437.2,1409.4,2804.7,230.35,1442.0,785.35,1187.9,413.8,291.0,233.25,1181.4,1538.75,1467.3,1005.55,5923.6,3007.7,2675.2,186.75,3304.5,649.55,12445.85,1943.6,125.7,960.1,31468.55,341.55,417.35,2486.4,8517.9,3550.7,103.15,11678.7,567.7,1265.2
283,2025-05-23 00:00:00+05:30,1683.25,1564.5,4307.6,1979.05,241.2,1229.75,303.75,1648.25,700.6,397.65,481.8,,3514.0,2357.75,254.55,97.55,159.2,5489.3,1426.45,2779.95,232.75,1449.9,790.45,1210.1,420.15,298.05,234.95,1206.75,1552.3,1484.55,1008.5,5960.85,3012.4,2658.05,185.55,3274.4,650.25,12452.1,1959.3,125.9,966.8,31457.45,344.5,427.35,2480.85,8522.05,3599.95,103.55,11740.65,571.45,1277.3
284,2025-05-26 00:00:00+05:30,1675.75,1580.4,4358.1,1987.3,243.9,1242.85,307.55,1673.45,711.85,403.9,481.1,,3538.05,2393.75,261.7,98.1,158.7,5522.1,1434.15,2775.15,234.4,1460.5,794.35,1215.25,417.9,296.7,233.45,1226.7,1572.1,1483.7,1031.75,5992.95,3080.7,2657.0,187.25,3250.95,661.35,12415.85,1958.8,127.75,970.0,31082.3,343.4,433.7,2510.0,8732.4,3648.4,103.75,11688.55,566.9,1284.7
285,2025-05-27 00:00:00+05:30,1683.7,1570.5,4338.8,1969.5,242.0,1243.3,301.9,1652.5,715.6,400.85,484.55,,3498.9,2381.0,260.3,99.2,158.0,5498.3,1421.75,2800.95,233.2,1447.05,793.8,1195.9,415.75,294.75,233.5,1231.1,1565.9,1480.35,1013.85,6007.0,3039.85,2614.45,188.1,3299.8,659.45,12418.05,1935.7,128.55,963.3,30971.05,338.6,425.0,2514.25,8740.15,3641.45,104.7,11421.05,562.55,1271.2
286,2025-05-28 00:00:00+05:30,1665.8,1572.05,4365.6,1941.7,241.2,1243.3,306.2,1657.65,717.6,407.4,484.7,,3498.15,2361.75,266.6,99.35,157.4,5467.8,1411.15,2800.95,231.45,1453.75,796.45,1194.25,414.8,291.2,234.95,1209.2,1552.05,1468.75,1000.15,6010.4,2997.05,2575.8,188.35,3335.85,650.2,12329.65,1919.55,128.8,961.9,29894.25,340.0,411.5,2506.0,8629.65,3645.75,107.05,11236.55,561.55,1255.45
287,2025-05-29 00:00:00+05:30,1699.85,1585.4,4355.75,1969.15,243.9,1248.05,304.4,1664.9,723.4,404.25,482.1,,3497.2,2367.7,266.5,99.4,159.4,5492.85,1417.4,2808.45,232.1,1456.65,797.3,1201.9,416.85,293.2,235.2,1216.9,1571.15,1476.55,1006.05,6044.45,3005.4,2572.5,186.05,3352.95,650.0,12385.9,1918.85,129.95,964.45,29915.1,339.3,410.15,2485.8,8654.0,3655.1,107.0,11266.45,561.5,1245.8
288,2025-05-30 00:00:00+05:30,1678.3,1562.8,4304.8,1958.4,243.4,1251.75,302.95,1637.55,717.95,400.65,484.15,,3464.5,2349.35,260.3,102.8,157.35,5510.1,1420.8,2781.2,228.35,1445.95,812.4,1192.05,415.15,289.9,241.4,1198.4,1545.75,1464.85,993.8,5969.2,2978.45,2545.55,184.05,3266.75,633.35,12317.55,1882.15,129.15,972.3,29608.3,334.25,409.3,2455.05,8395.9,3675.75,110.85,11197.25,552.8,1231.5
289,2025-06-02 00:00:00+05:30,1674.9,1554.2,4231.35,1959.85,241.45,1249.1,301.25,1631.8,704.3,397.65,484.45,,3449.8,2372.95,261.4,105.4,155.45,5609.55,1414.45,2763.45,227.25,1451.05,813.45,1195.2,412.9,293.0,246.3,1204.1,1520.0,1469.75,979.0,5974.4,3025.45,2523.95,185.8,3291.35,631.4,12290.35,1883.85,130.55,966.4,29410.3,332.65,410.75,2470.8,8301.5,3683.1,112.8,11189.0,555.05,1265.6
290,2025-06-03 00:00:00+05:30,1667.65,1542.35,4204.45,1954.2,240.0,1248.6,294.9,1630.25,702.95,391.4,485.5,,3405.05,2352.15,252.95,106.3,153.7,5571.65,1405.95,2741.65,226.2,1438.0,809.75,1181.65,409.1,288.25,245.15,1195.3,1515.95,1472.8,973.65,5996.6,3046.45,2551.75,186.1,3316.75,631.75,12127.1,1878.55,130.25,962.6,29388.3,328.25,408.25,2475.55,8352.3,3645.2,111.85,11048.0,552.0,1238.6
291,2025-06-04 00:00:00+05:30,1665.25,1551.25,4200.7,1943.0,240.7,1252.15,296.7,1625.6,700.95,396.25,492.35,,3380.55,2362.95,253.65,106.35,154.55,5543.55,1423.2,2760.75,227.0,1431.1,806.45,1171.05,409.3,288.6,246.1,1199.7,1529.55,1472.2,968.65,6041.1,3051.95,2549.25,183.8,3309.45,636.0,12164.25,1876.6,131.8,970.4,29410.45,329.3,408.15,2480.25,8350.45,3624.0,113.25,11036.2,552.35,1226.65
292,2025-06-05 00:00:00+05:30,1683.25,1554.35,4178.25,1995.3,241.7,1289.9,295.1,1632.1,702.55,391.0,488.25,,3371.95,2377.1,251.95,105.95,154.4,5601.0,1442.65,2717.0,226.7,1454.75,806.1,1158.65,407.95,294.25,242.25,1200.65,1534.1,1489.65,968.65,6031.55,3043.6,2553.6,184.85,3279.1,637.3,12123.4,1884.1,133.1,975.45,29526.45,328.65,410.7,2452.4,8347.9,3641.75,112.4,11159.1,550.1,1215.05
293,2025-06-06 00:00:00+05:30,1679.95,1564.05,4268.9,1999.2,242.35,1320.5,301.55,1637.4,698.6,396.4,481.25,,3385.7,2388.85,255.65,107.05,157.5,5604.75,1443.55,2747.45,228.9,1459.5,812.85,1195.2,414.45,295.85,246.3,1208.55,1543.25,1503.75,1004.5,6054.35,3105.05,2573.5,185.35,3297.2,649.85,12459.7,1904.25,135.05,989.35,29596.35,332.85,412.25,2435.65,8424.4,3654.1,111.7,11246.2,555.95,1210.45
294,2025-06-09 00:00:00+05:30,1694.3,1572.55,4348.95,1993.7,244.95,1319.3,305.05,1648.5,704.35,397.85,485.5,,3423.7,2392.6,258.2,109.0,157.25,5688.8,1448.6,2743.75,231.55,1434.95,820.05,1219.85,427.7,300.6,248.05,1208.0,1550.35,1506.35,1008.25,6210.6,3087.45,2608.6,187.7,3381.2,650.65,12637.95,1906.5,133.7,989.3,29842.55,337.1,414.35,2451.85,8426.65,3679.65,113.65,11258.85,559.75,1218.0
295,2025-06-10 00:00:00+05:30,1688.25,1596.25,4377.95,2006.45,248.45,1349.9,304.7,1667.95,697.15,394.7,489.4,,3463.5,2395.35,260.5,108.55,155.7,5664.55,1438.6,2744.15,233.25,1422.9,817.05,1232.9,430.25,301.15,246.95,1215.8,1581.9,1510.65,1002.5,6168.2,3067.25,2708.5,189.75,3371.35,657.65,12534.1,1913.05,132.9,982.95,29840.75,339.25,418.35,2450.1,8407.6,3679.75,113.65,11389.85,561.75,1213.1
296,2025-06-11 00:00:00+05:30,1691.4,1630.7,4410.85,2027.55,252.45,1350.5,318.0,1721.6,700.55,404.1,487.4,,3472.15,2376.15,256.85,107.2,156.35,5644.75,1448.75,2770.35,235.9,1430.85,814.95,1231.55,428.95,295.45,242.55,1209.2,1608.75,1521.95,1006.85,6077.75,3082.1,2720.8,194.05,3353.4,655.05,12451.65,1904.8,133.1,974.8,29821.7,338.05,417.35,2431.4,8501.9,3684.85,113.05,11466.35,561.1,1223.1
297,2025-06-12 00:00:00+05:30,1687.0,1607.4,4361.15,2022.15,252.9,1363.15,303.5,1702.1,692.05,382.3,472.85,,3433.95,2334.35,253.9,105.0,152.85,5569.95,1439.6,2738.95,236.3,1425.3,805.65,1212.7,425.2,288.8,241.1,1193.6,1614.2,1502.1,995.85,6032.25,3017.7,2688.25,186.4,3266.95,651.0,12382.3,1865.95,129.9,971.0,29694.8,333.45,412.3,2404.05,8354.75,3603.65,111.7,11315.05,548.3,1203.55
298,2025-06-13 00:00:00+05:30,1688.7,1601.55,4330.55,2000.35,253.65,1361.45,297.75,1694.85,691.05,376.85,466.65,,3447.1,2319.1,253.55,103.55,152.2,5569.45,1427.65,2741.85,239.75,1416.2,792.4,1205.95,422.15,285.7,239.1,1188.25,1629.2,1505.4,987.05,5996.85,3006.0,2664.95,185.6,3261.05,641.55,12411.45,1847.35,129.25,958.6,29644.2,332.0,405.4,2373.75,8254.6,3588.25,111.45,11220.7,543.25,1188.75
299,2025-06-16 00:00:00+05:30,1685.55,1623.75,4362.45,2010.55,256.35,1346.75,301.15,1723.05,691.2,385.35,471.7,,3495.35,2325.85,254.45,103.8,154.1,5559.75,1438.55,2796.25,244.5,1426.85,792.85,1215.65,427.7,288.65,240.7,1194.7,1663.7,1526.9,1003.2,6011.45,3020.7,2703.0,185.8,3270.9,649.7,12535.25,1873.5,128.95,967.5,29853.5,333.75,409.5,2385.8,8319.1,3629.5,111.25,11496.05,550.05,1188.2
300,2025-06-17 00:00:00+05:30,1648.85,1640.15,4373.55,1943.45,256.25,1318.95,297.8,1730.15,687.3,382.9,472.0,,3515.25,2328.85,252.35,102.9,152.6,5568.55,1431.3,2775.1,240.6,1423.05,792.2,1216.7,427.35,288.6,238.0,1180.75,1685.8,1503.5,999.75,6031.85,3007.8,2675.25,184.75,3323.2,641.3,12595.35,1860.7,126.9,964.8,29596.5,335.35,408.8,2382.05,8284.7,3622.95,109.15,11383.4,550.55,1196.45
